date,orderId,total,shipping,subtotal,shipNameFirst,shipNameLast,shipAddress1,		shipAddress2,shipCity,shipState,shipZip,billNameFirst,billNameLast,billAddress1,billAddress2,		billCity,billState,billZip
1970-03-25 14:32:47,12000000145,81.77,3.64,78.13,Florentino,Blanding,4490 Waszkiewicz St,,Springfield,VA,22158,Florentino,Blanding,4490 Waszkiewicz St,,Springfield,VA,22158
1970-03-25 23:43:32,12000000146,138.15,3.3,134.85,Calvin,Henderson,3900 Calvillo,B-53,Cromwell,IA,50842,Calvin,Henderson,3900 Calvillo,B-53,Cromwell,IA,50842
1970-03-26 21:40:40,12000000147,175.43,0.37,175.06,William,Funke,5513 Markham Blvd,,Redding,CA,96049,William,Funke,5513 Markham Blvd,,Redding,CA,96049
1970-03-26 22:59:15,12000000148,115.16,4.88,110.28,Douglas,Diaz,1452 Carroll,Suite 36,Tasley,VA,23441,Douglas,Diaz,1452 Carroll,Suite 36,Tasley,VA,23441
1970-03-28 00:26:37,12000000149,145.65,0.25,145.4,Ruben,Forgey,6887 Smith St,,Long Beach,CA,90810,Ruben,Forgey,6887 Smith St,,Long Beach,CA,90810
1970-03-28 13:02:28,12000000150,110.91,2.96,107.95,Sarah,Richmond,9179 Hennessy St,,Salt Lake City,UT,84125,Sarah,Richmond,9179 Hennessy St,,Salt Lake City,UT,84125
1970-03-29 13:32:28,12000000151,166.88,2.42,164.46,Susan,Rideout,5927 Hurd Ct,,Paw Paw,IL,61353,Theodore,Douglas,7097 Gibson St,,Clearwater,FL,33769
1970-03-29 23:17:06,12000000152,42.75,4.02,38.73,Freddy,Glendening,4472 Marshall Ave,,Ronda,NC,28670,Freddy,Glendening,4472 Marshall Ave,,Ronda,NC,28670
1970-03-30 08:05:28,12000000153,80.11,2.32,77.79,Freddie,Duncan,281 White Rd,,Freedom,PA,15042,Freddie,Duncan,281 White Rd,,Freedom,PA,15042
1970-03-31 06:53:27,12000000154,69.88,2.6,67.28,Garland,Ellis,4274 Hoffman,,Yale,VA,23897,Garland,Ellis,4274 Hoffman,,Yale,VA,23897
1970-04-01 03:00:32,12000000155,121.31,4.66,116.65,Maria,Carter,8270 Jones,,Westminster,CO,80035,Maria,Carter,8270 Jones,,Westminster,CO,80035
1970-04-01 17:44:40,12000000156,150.21,1.28,148.93,Kevin,Keeton,8036 Hicks St,,Houston,TX,77224,Kevin,Keeton,8036 Hicks St,,Houston,TX,77224
1970-04-02 03:25:31,12000000157,107.39,0.94,106.45,Phillip,Rew,3759 Boardman Rd,,Stroud,OK,74079,Phillip,Rew,3759 Boardman Rd,,Stroud,OK,74079
1970-04-02 09:53:57,12000000158,64.22,4.41,59.81,Michael,Solem,4612 Glasser Ct,,Fort Lauderdale,FL,33307,Michael,Solem,4612 Glasser Ct,,Fort Lauderdale,FL,33307
1970-04-02 11:46:15,12000000159,140.32,3.13,137.19,Michelle,Murphy,3994 Quinn Rd,,Ramsay,MT,59748,Michelle,Murphy,3994 Quinn Rd,,Ramsay,MT,59748
1970-04-02 18:36:55,12000000160,102.34,4.26,98.08,Ann,Curtsinger,4660 Townsend Blvd,,Griffin,GA,30224,Ann,Curtsinger,4660 Townsend Blvd,,Griffin,GA,30224
1970-04-03 06:42:12,12000000161,134.77,4.4,130.37,Janet,Severy,657 Dockery Rd,,Laurens,NY,13796,Janet,Severy,657 Dockery Rd,,Laurens,NY,13796
1970-04-03 22:33:57,12000000162,198.3,4.34,193.96,David,Lickliter,6487 Gleaton Ave,,Brimson,MN,55602,David,Lickliter,6487 Gleaton Ave,,Brimson,MN,55602
1970-04-03 23:53:23,12000000163,166.66,4.66,162.0,Ana,Harrison,265 Charles St,,Louisville,TN,37777,Ana,Harrison,265 Charles St,,Louisville,TN,37777
1970-04-04 07:59:46,12000000164,178.96,0.06,178.9,Thomas,Perry,1659 Hillman Ave,,Kennedale,TX,76060,Thomas,Perry,1659 Hillman Ave,,Kennedale,TX,76060
1970-04-05 01:51:45,12000000165,121.21,4.17,117.04,Luz,Loughran,8979 Grimes Rd,,Bellevue,WA,98005,Luz,Loughran,8979 Grimes Rd,,Bellevue,WA,98005
1970-04-06 04:20:49,12000000166,33.53,0.15,33.38,William,Emerson,562 Fredrickson Rd,,Franklin,TN,37069,William,Emerson,562 Fredrickson Rd,,Franklin,TN,37069
1970-04-07 04:40:48,12000000167,104.34,0.43,103.91,Candace,Flaherty,2045 Sembler St,B-57,Clarion,IA,50525,Candace,Flaherty,2045 Sembler St,B-57,Clarion,IA,50525
1970-04-07 22:44:37,12000000168,132.22,0.47,131.75,Mark,Sager,9285 Cripe Rd,D-98,Leckrone,PA,15454,Mark,Sager,9285 Cripe Rd,D-98,Leckrone,PA,15454
1970-04-08 18:21:08,12000000169,136.87,3.72,133.15,Robert,Magana,7438 Israel,,Phoenix,AZ,85040,Robert,Magana,7438 Israel,,Phoenix,AZ,85040
1970-04-09 01:43:07,12000000170,54.01,1.87,52.14,Nancy,Scherr,9482 Vega,,Glen Oaks,NY,11004,Nancy,Scherr,9482 Vega,,Glen Oaks,NY,11004
1970-04-09 13:08:41,12000000171,98.84,3.77,95.07,Margaret,Dewitt,4426 Wallace Blvd,,Cave In Rock,IL,62919,Margaret,Dewitt,4426 Wallace Blvd,,Cave In Rock,IL,62919
1970-04-09 14:19:20,12000000172,192.77,2.87,189.9,Curt,Holman,4555 Gonzalez St,,Novelty,OH,44072,Curt,Holman,4555 Gonzalez St,,Novelty,OH,44072
1970-04-10 15:00:18,12000000173,110.48,2.84,107.64,William,Wells,938 Harris Rd,,Boyes,MT,59316,William,Wells,938 Harris Rd,,Boyes,MT,59316
1970-04-11 05:00:29,12000000174,134.74,2.68,132.06,Virginia,Dahlen,8091 Witcher,,Horntown,VA,23395,Virginia,Dahlen,8091 Witcher,,Horntown,VA,23395
1970-04-11 06:42:26,12000000175,122.15,2.37,119.78,Harold,Chavarria,9141 Walker Ct,,Crooksville,OH,43731,Harold,Chavarria,9141 Walker Ct,,Crooksville,OH,43731
1970-04-11 17:20:55,12000000176,176.68,4.75,171.93,Jay,Speer,7907 Heinz Rd,,Sacramento,CA,94250,Jay,Speer,7907 Heinz Rd,,Sacramento,CA,94250
1970-04-12 19:54:28,12000000177,70.65,0.55,70.1,Robert,Ridley,3438 Rodriguez Blvd,,McGregor,TX,76657,Robert,Ridley,3438 Rodriguez Blvd,,McGregor,TX,76657
1970-04-13 02:40:41,12000000178,154.84,2.09,152.75,William,Walker,1619 Barfoot Rd,,Granite,OK,73547,William,Walker,1619 Barfoot Rd,,Granite,OK,73547
1970-04-13 12:09:22,12000000179,91.22,2.94,88.28,Jessica,Scorgie,9403 Ketcham Ct,,Magnolia Springs,AL,36555,Jeff,Mckinney,358 Kusuma Rd,,Pavilion,NY,14525
1970-04-13 23:46:38,12000000180,73.68,4.39,69.29,Ellie,Dean,3262 Lothridge Ave,,Conger,MN,56020,Ellie,Dean,3262 Lothridge Ave,,Conger,MN,56020
1970-04-14 11:16:16,12000000181,109.6,2.55,107.05,Jo,Neely,5845 Roy,B-56,War,WV,24892,Jo,Neely,5845 Roy,B-56,War,WV,24892
1970-04-14 12:53:26,12000000182,102.35,2.22,100.13,Lauren,Coop,2358 Louis Rd,,Abbeville,AL,36310,Lauren,Coop,2358 Louis Rd,,Abbeville,AL,36310
1970-04-14 14:57:36,12000000183,32.18,1.5,30.68,Lorine,Coward,8796 Spence Ct,,Costa Mesa,CA,92626,Lorine,Coward,8796 Spence Ct,,Costa Mesa,CA,92626
1970-04-15 11:58:04,12000000184,74.17,3.19,70.98,Rashida,Dobiesz,948 Scott Ct,,Washington,DC,20530,Rashida,Dobiesz,948 Scott Ct,,Washington,DC,20530
1970-04-15 23:06:52,12000000185,129.04,4.14,124.9,Lois,Olson,7912 Kennedy Rd,,Maple Valley,WA,98038,Lois,Olson,7912 Kennedy Rd,,Maple Valley,WA,98038
1970-04-16 17:53:36,12000000186,180.97,2.49,178.48,Darren,Shipman,7330 Flamand Ave,,Cameron,SC,29030,Darren,Shipman,7330 Flamand Ave,,Cameron,SC,29030
1970-04-17 10:14:27,12000000187,45.21,4.85,40.36,Carl,Schlueter,2317 Paquette Rd,,Monticello,MN,55588,Carl,Schlueter,2317 Paquette Rd,,Monticello,MN,55588
1970-04-17 22:52:52,12000000188,180.09,1.1,178.99,Matilda,Mayton,4692 Hollan Ct,,Ormsby,MN,56162,Matilda,Mayton,4692 Hollan Ct,,Ormsby,MN,56162
1970-04-18 22:44:11,12000000189,78.44,2.58,75.86,Herbert,Santiago,8559 Wild,C-8,Allentown,PA,18103,Herbert,Santiago,8559 Wild,C-8,Allentown,PA,18103
1970-04-19 03:51:58,12000000190,55.32,1.59,53.73,Jovita,Williams,8380 Nazario St,,Roseville,CA,95747,Jovita,Williams,8380 Nazario St,,Roseville,CA,95747
1970-04-19 23:08:41,12000000191,146.14,1.09,145.05,Patricia,Preskar,9604 Erps Rd,,Ridgeview,WV,25169,William,Peterson,6709 Lumpkin St,,San Francisco,CA,94118
1970-04-20 19:45:20,12000000192,151.28,3.73,147.55,Oralia,Atkinson,1196 David St,D50,Inwood,WV,25428,Oralia,Atkinson,1196 David St,D50,Inwood,WV,25428
1970-04-21 02:07:59,12000000193,174.23,0.4,173.83,Luis,Ratliff,8880 Rodriguez Ct,,Port Washington,OH,43837,Luis,Ratliff,8880 Rodriguez Ct,,Port Washington,OH,43837
1970-04-21 16:59:31,12000000194,73.38,4.48,68.9,Alba,Latus,2091 Hensley Ct,,San Francisco,CA,94175,Alba,Latus,2091 Hensley Ct,,San Francisco,CA,94175
1970-04-22 20:01:17,12000000195,198.45,3.41,195.04,Jennifer,Archuleta,6003 Velasquez Rd,,Tallahassee,FL,32312,Jennifer,Archuleta,6003 Velasquez Rd,,Tallahassee,FL,32312
1970-04-23 16:15:21,12000000196,62.86,3.13,59.73,Althea,Gatling,1290 Seyler Blvd,,Friendswood,TX,77549,Althea,Gatling,1290 Seyler Blvd,,Friendswood,TX,77549
1970-04-24 10:49:12,12000000197,35.52,4.32,31.2,Robert,Mayer,1174 Webb Rd,,Tulsa,OK,74131,Robert,Mayer,1174 Webb Rd,,Tulsa,OK,74131
1970-04-25 06:07:15,12000000198,113.06,3.68,109.38,Thomas,Douglas,631 Hodges,,Freedom,WI,54131,Thomas,Douglas,631 Hodges,,Freedom,WI,54131
1970-04-25 18:52:36,12000000199,80.2,4.67,75.53,John,Busby,9058 Junke Rd,,Clearlake Oaks,CA,95423,John,Busby,9058 Junke Rd,,Clearlake Oaks,CA,95423
1970-04-26 04:37:09,12000000200,35.47,1.26,34.21,Melaine,Matarrita,7316 White Rd,,Bluewater,NM,87005,Melaine,Matarrita,7316 White Rd,,Bluewater,NM,87005
1970-04-26 19:51:30,12000000201,50.27,2.5,47.77,Sherry,Hallberg,4220 Gallo Rd,,Valley Farms,AZ,85291,Sherry,Hallberg,4220 Gallo Rd,,Valley Farms,AZ,85291
1970-04-27 15:28:17,12000000202,53.66,3.82,49.84,Delia,Henderson,5561 Williams Rd,B52,Charlotte,NC,28244,Delia,Henderson,5561 Williams Rd,B52,Charlotte,NC,28244
1970-04-28 01:02:59,12000000203,109.49,3.93,105.56,Rosa,Woolever,3377 Moran St,C33,Boca Raton,FL,33497,Rosa,Woolever,3377 Moran St,C33,Boca Raton,FL,33497
1970-04-28 04:01:28,12000000204,63.39,1.82,61.57,Josephine,Berrian,4394 Williamson Rd,Ste. A47,Liberty,MO,64087,Josephine,Berrian,4394 Williamson Rd,Ste. A47,Liberty,MO,64087
1970-04-28 12:42:43,12000000205,187.41,0.35,187.06,Robert,Mckay,6216 Williams St,,Nixa,MO,65714,Robert,Mckay,6216 Williams St,,Nixa,MO,65714
1970-04-29 05:26:21,12000000206,78.9,0.77,78.13,Angelic,Adams,1579 Kingsbury St,,Winterville,NC,28950,Angelic,Adams,1579 Kingsbury St,,Winterville,NC,28950
1970-04-29 08:28:21,12000000207,195.35,3.77,191.58,Charles,Berk,9075 Armas Rd,,Knoxville,IA,50198,Charles,Berk,9075 Armas Rd,,Knoxville,IA,50198
1970-04-30 05:54:45,12000000208,77.36,1.62,75.74,Joel,Hansbrough,6007 Lingo Blvd,C-30,Tremont City,OH,45372,Joel,Hansbrough,6007 Lingo Blvd,C-30,Tremont City,OH,45372
1970-04-30 23:05:59,12000000209,172.73,2.48,170.25,Jose,Jones,3092 Norris St,,Mount Carmel,IL,62863,Jose,Jones,3092 Norris St,,Mount Carmel,IL,62863
1970-05-01 09:41:00,12000000210,108.52,3.13,105.39,Amy,Bouchard,1165 Borrego St,,Denver,CO,80261,Amy,Bouchard,1165 Borrego St,,Denver,CO,80261
1970-05-02 12:43:09,12000000211,56.69,3.88,52.81,Timothy,Morey,2507 Mcmullen St,,Ider,AL,35981,Timothy,Morey,2507 Mcmullen St,,Ider,AL,35981
1970-05-02 15:53:41,12000000212,35.38,3.01,32.37,Virginia,Spruiell,2009 Babino Rd,,Little Sioux,IA,51545,Virginia,Spruiell,2009 Babino Rd,,Little Sioux,IA,51545
1970-05-02 20:24:48,12000000213,115.83,2.58,113.25,Joshua,Boyd,4665 Moore St,,Chalk,TX,79224,Jordan,Coachman,3084 Walsh Rd,,Metairie,LA,70006
1970-05-03 03:01:51,12000000214,92.96,4.73,88.23,Bernice,Allen,6552 Cohoon,,Eagle Lake,TX,77434,Lauretta,Miller,9259 Maxfield Rd,,Central,SC,29630
1970-05-04 05:09:28,12000000215,67.27,0.28,66.99,Antonio,Cooper,5433 Cambridge St,,Rhame,ND,58651,Michael,Sansone,4640 Boisen St,,Timnath,CO,80547
1970-05-04 11:49:57,12000000216,145.21,0.14,145.07,Florencia,Ward,465 Harris St,,Morenci,MI,49256,Florencia,Ward,465 Harris St,,Morenci,MI,49256
1970-05-04 12:38:39,12000000217,126.68,2.06,124.62,Lee,Brown,2614 Brown Ave,,Moss,TN,38575,Lee,Brown,2614 Brown Ave,,Moss,TN,38575
1970-05-05 16:23:56,12000000218,76.44,4.8,71.64,Margaret,Emberling,7086 Davis Ct,,Columbus,OH,43272,Margaret,Emberling,7086 Davis Ct,,Columbus,OH,43272
1970-05-06 12:33:32,12000000219,65.33,1.36,63.97,Claudia,Cox,7807 Pompi Ct,,Honomu,HI,96728,Claudia,Cox,7807 Pompi Ct,,Honomu,HI,96728
1970-05-06 17:46:54,12000000220,198.0,1.98,196.02,John,Morgan,4142 Walker Ct,,Kissimmee,FL,34758,John,Morgan,4142 Walker Ct,,Kissimmee,FL,34758
1970-05-06 22:22:19,12000000221,36.39,4.35,32.04,Kristen,Garcia,5501 Faust Ave,Unit 66,Kings Mountain,NC,28086,Kristen,Garcia,5501 Faust Ave,Unit 66,Kings Mountain,NC,28086
1970-05-07 22:02:15,12000000222,41.31,1.49,39.82,Claudia,Blackwell,1657 Hossain St,,Orient,IL,62874,Claudia,Blackwell,1657 Hossain St,,Orient,IL,62874
1970-05-08 08:37:29,12000000223,31.6,3.04,28.56,Joan,Gilmore,8345 Maddox Blvd,,El Paso,AR,72045,Joan,Gilmore,8345 Maddox Blvd,,El Paso,AR,72045
1970-05-08 13:55:54,12000000224,106.12,0.49,105.63,William,Shirey,8021 Simmons Rd,,Hickory,NC,28603,William,Shirey,8021 Simmons Rd,,Hickory,NC,28603
1970-05-09 03:19:48,12000000225,43.13,4.09,39.04,Brandon,Boggs,9472 Thompson Blvd,,Durhamville,NY,13054,Raymond,Walter,3085 Jepson St,,Center Ridge,AR,72027
1970-05-09 15:53:38,12000000226,195.8,2.71,193.09,Stephen,Sloan,4587 Barron St,,Mansfield,OH,44901,Stephen,Sloan,4587 Barron St,,Mansfield,OH,44901
1970-05-10 17:29:34,12000000227,188.28,0.81,187.47,Helen,Fernando,9693 Tully St,,Morristown,MN,55052,Helen,Fernando,9693 Tully St,,Morristown,MN,55052
1970-05-11 10:36:09,12000000228,128.34,2.18,126.16,John,Jennings,8891 Oconnor Ave,,Startup,WA,98293,John,Jennings,8891 Oconnor Ave,,Startup,WA,98293
1970-05-11 14:24:31,12000000229,61.26,0.08,61.18,Shawn,Valenzuela,8249 Nash Blvd,,Columbus,OH,43206,Shawn,Valenzuela,8249 Nash Blvd,,Columbus,OH,43206
1970-05-11 18:19:05,12000000230,26.47,4.83,21.64,Edward,Aiken,4435 Brogan Rd,,Farmington,ID,99128,Edward,Aiken,4435 Brogan Rd,,Farmington,ID,99128
1970-05-12 09:00:01,12000000231,74.4,1.86,72.54,Lydia,Mauro,7012 Sinha St,,Chicago,IL,60638,Lydia,Mauro,7012 Sinha St,,Chicago,IL,60638
1970-05-13 04:10:46,12000000232,97.95,3.18,94.77,Catherine,Johnston,3541 Swift St,,Ovid,CO,80744,Catherine,Johnston,3541 Swift St,,Ovid,CO,80744
1970-05-13 11:10:02,12000000233,158.43,1.8,156.63,Mark,Mooney,4150 Burke Rd,D-78,Deerfield Beach,FL,33441,Mark,Mooney,4150 Burke Rd,D-78,Deerfield Beach,FL,33441
1970-05-14 12:42:23,12000000234,102.27,4.74,97.53,Edward,Dewaard,2475 Piper Ct,,Bluffs,IL,62621,Pat,Velez,4116 Pope Ct,,Hanley Falls,MN,56245
1970-05-14 16:22:08,12000000235,117.3,2.93,114.37,Gloria,Robinson,3341 Lyon St,,Canvas,WV,26662,Gloria,Robinson,3341 Lyon St,,Canvas,WV,26662
1970-05-15 09:53:27,12000000236,138.0,1.74,136.26,Gary,Hamel,3599 Thornton Blvd,,Spartanburg,SC,29301,Gary,Hamel,3599 Thornton Blvd,,Spartanburg,SC,29301
1970-05-15 16:36:33,12000000237,192.91,1.98,190.93,Victor,Shields,6598 Jewett Ct,,Turlock,CA,95380,Victor,Shields,6598 Jewett Ct,,Turlock,CA,95380
1970-05-16 05:58:37,12000000238,145.33,3.88,141.45,William,Guzman,2359 Ackerman St,,Cayuga,IN,47928,William,Guzman,2359 Ackerman St,,Cayuga,IN,47928
1970-05-16 20:48:16,12000000239,47.07,2.73,44.34,Dexter,Surano,8639 Land,,Hume,VA,22639,Dexter,Surano,8639 Land,,Hume,VA,22639
1970-05-16 22:45:25,12000000240,31.87,1.48,30.39,Rita,Noel,4495 Martin St,,Star Lake,WI,54561,Rita,Noel,4495 Martin St,,Star Lake,WI,54561
1970-05-17 08:44:38,12000000241,75.97,3.23,72.74,Julia,Clark,4439 Fowlkes St,,Mozier,IL,62070,Julia,Clark,4439 Fowlkes St,,Mozier,IL,62070
1970-05-18 00:12:58,12000000242,57.39,4.67,52.72,Carol,Owen,2146 Appel Blvd,,Tulsa,OK,74105,Lena,Ellis,8491 Johnson Rd,,The Sea Ranch,CA,95497
1970-05-18 15:30:00,12000000243,45.16,1.83,43.33,Mary,Serrano,4196 Burden,,Detroit,MI,48267,Mary,Serrano,4196 Burden,,Detroit,MI,48267
1970-05-19 05:37:54,12000000244,111.6,4.46,107.14,Robin,Chasten,3742 Morgan,,Garner,KY,41817,Robin,Chasten,3742 Morgan,,Garner,KY,41817
1970-05-19 16:50:14,12000000245,178.33,2.09,176.24,Joanne,Walker,1725 Espinoza St,,Beeson,WV,24714,Joanne,Walker,1725 Espinoza St,,Beeson,WV,24714
1970-05-19 19:22:04,12000000246,95.3,2.84,92.46,Jeffrey,Quayle,6821 Poe Ct,,Colorado Springs,CO,80917,Jeffrey,Quayle,6821 Poe Ct,,Colorado Springs,CO,80917
1970-05-20 12:50:29,12000000247,70.27,0.09,70.18,Erin,Morse,346 Stock St,,Anchorage,AK,99515,Erin,Morse,346 Stock St,,Anchorage,AK,99515
1970-05-20 15:42:02,12000000248,57.4,4.92,52.48,Timothy,Stuart,6791 Dockstader St,,Camptonville,CA,95922,Timothy,Stuart,6791 Dockstader St,,Camptonville,CA,95922
1970-05-20 21:13:41,12000000249,32.98,3.21,29.77,Wanda,Woloszyn,945 Wasinger,,Herndon,VA,20172,Wanda,Woloszyn,945 Wasinger,,Herndon,VA,20172
1970-05-21 08:50:06,12000000250,197.78,4.22,193.56,Richard,Campbell,4101 Lopez St,,Galesville,WI,54630,Richard,Campbell,4101 Lopez St,,Galesville,WI,54630
1970-05-21 19:37:16,12000000251,90.58,3.99,86.59,Kyle,Potter,1387 Zhang St,,Lejunior,KY,40849,Kyle,Potter,1387 Zhang St,,Lejunior,KY,40849
1970-05-22 12:24:54,12000000252,156.48,3.77,152.71,Jeffrey,Montano,3271 Lane St,,Washington,DC,20447,Jeffrey,Montano,3271 Lane St,,Washington,DC,20447
1970-05-23 12:57:31,12000000253,117.82,0.43,117.39,Ignacio,Johnson,7439 Beck St,,Laquey,MO,65534,Ignacio,Johnson,7439 Beck St,,Laquey,MO,65534
1970-05-23 13:00:24,12000000254,123.8,4.02,119.78,Lawrence,Fant,2104 Wheat St,,Oklahoma City,OK,73134,Arlene,Price,6174 Alvarez St,,Longford,KS,67458
1970-05-24 16:14:13,12000000255,180.87,2.64,178.23,Joseph,Cole,2032 Velazquez Blvd,,Yarnell,AZ,85362,Joseph,Cole,2032 Velazquez Blvd,,Yarnell,AZ,85362
1970-05-25 03:33:37,12000000256,69.55,3.94,65.61,Carol,Haywood,4503 Bradley Blvd,,Guffey,CO,80820,Carol,Haywood,4503 Bradley Blvd,,Guffey,CO,80820
1970-05-26 00:09:08,12000000257,190.4,2.08,188.32,Cameron,Carrillo,8585 Prince Ave,B4,Westley,CA,95387,Cameron,Carrillo,8585 Prince Ave,B4,Westley,CA,95387
1970-05-26 22:01:48,12000000258,33.94,2.91,31.03,Doris,Johnson,6333 Beverly St,,Barnard,MO,64423,Barbara,Holifield,9340 Washington St,C-65,Goree,TX,76363
1970-05-27 21:17:49,12000000259,136.87,1.59,135.28,Kenneth,Sams,9675 Marshall Rd,,Dougherty,TX,79231,Kenneth,Sams,9675 Marshall Rd,,Dougherty,TX,79231
1970-05-29 00:22:06,12000000260,157.35,4.41,152.94,Christopher,Acosta,1104 Fox Ct,,Lagrange,IN,46761,Christopher,Acosta,1104 Fox Ct,,Lagrange,IN,46761
1970-05-29 09:07:46,12000000261,193.49,3.3,190.19,William,Lokken,6061 Blackburn St,,Elm Creek,NE,68836,Christopher,Dow,2791 Schaeffer St,,Bucklin,KS,67834
1970-05-30 07:06:31,12000000262,187.2,4.82,182.38,Travis,Smith,6975 Dennis Rd,,Butte,ND,58723,Travis,Smith,6975 Dennis Rd,,Butte,ND,58723
1970-05-31 04:06:45,12000000263,73.61,1.43,72.18,Elizabeth,Elwell,214 Barna,,Richfield,ID,83349,Elizabeth,Elwell,214 Barna,,Richfield,ID,83349
1970-06-01 07:48:46,12000000264,74.46,4.04,70.42,Joe,Kahn,9292 Pults Ave,,Perkinsville,NY,14529,Joe,Kahn,9292 Pults Ave,,Perkinsville,NY,14529
1970-06-02 10:55:19,12000000265,137.74,0.29,137.45,Kendra,Fontanez,9983 Arellano Rd,No. 42,Spurlockville,WV,25565,Kendra,Fontanez,9983 Arellano Rd,No. 42,Spurlockville,WV,25565
1970-06-02 16:12:49,12000000266,69.35,0.7,68.65,Wanda,Philips,2175 Farrell St,,Grahn,KY,41142,Patricia,Stroman,6090 Briant,,Lockport,LA,70374
1970-06-03 16:49:13,12000000267,135.48,3.8,131.68,Emma,Cash,661 Wilks Rd,,Riparius,NY,12862,Emma,Cash,661 Wilks Rd,,Riparius,NY,12862
1970-06-04 09:26:27,12000000268,148.89,2.33,146.56,Richard,Hanna,2407 Shine St,,Redmond,WA,98053,Richard,Hanna,2407 Shine St,,Redmond,WA,98053
1970-06-04 12:04:40,12000000269,111.67,0.64,111.03,Lester,Olivarria,306 Bland Rd,,Pensacola,FL,32526,Lester,Olivarria,306 Bland Rd,,Pensacola,FL,32526
1970-06-04 17:23:39,12000000270,91.93,3.85,88.08,Billy,Munoz,4427 Perkins St,,Houma,LA,70363,Billy,Munoz,4427 Perkins St,,Houma,LA,70363
1970-06-05 12:42:19,12000000271,100.64,4.77,95.87,Barbara,Belknap,9358 Fogarty,,San Antonio,TX,78246,Barbara,Belknap,9358 Fogarty,,San Antonio,TX,78246
1970-06-06 13:58:00,12000000272,92.09,4.19,87.9,Neil,Funk,1430 Chun St,,Penitas,TX,78576,Neil,Funk,1430 Chun St,,Penitas,TX,78576
1970-06-07 11:15:36,12000000273,118.33,4.8,113.53,Timothy,Franco,4821 Ferguson Rd,B-15,Morrill,NE,69358,Timothy,Franco,4821 Ferguson Rd,B-15,Morrill,NE,69358
1970-06-08 08:10:29,12000000274,26.85,0.51,26.34,Mary,Blanchard,9416 Coley Ct,,Athens,GA,30608,Mary,Blanchard,9416 Coley Ct,,Athens,GA,30608
1970-06-09 07:20:20,12000000275,63.99,4.31,59.68,Vickie,Lloyd,3602 Ander St,,Gilliam,MO,65530,Vickie,Lloyd,3602 Ander St,,Gilliam,MO,65530
1970-06-10 01:05:10,12000000276,52.14,0.95,51.19,Mark,Woolverton,1709 Brown Rd,,Fults,IL,62244,Mark,Woolverton,1709 Brown Rd,,Fults,IL,62244
1970-06-10 14:14:53,12000000277,49.16,3.07,46.09,Wayne,Fish,7259 Barr,Suite 20,Winchester,VA,22603,Wayne,Fish,7259 Barr,Suite 20,Winchester,VA,22603
1970-06-11 14:37:37,12000000278,27.39,0.54,26.85,Hans,Evans,2627 Johnson St,,Blue Ridge,GA,30513,Hans,Evans,2627 Johnson St,,Blue Ridge,GA,30513
1970-06-11 17:01:17,12000000279,126.29,1.83,124.46,Clyde,Romero,1144 Phipps Rd,,Parkersburg,WV,26102,Clyde,Romero,1144 Phipps Rd,,Parkersburg,WV,26102
1970-06-12 10:01:33,12000000280,26.57,2.13,24.44,Richard,Carlos,6086 Johnson St,,Radcliffe,IA,50230,Richard,Carlos,6086 Johnson St,,Radcliffe,IA,50230
1970-06-12 17:56:00,12000000281,35.82,1.9,33.92,Annie,Heim,5145 Hines St,,Greenville,SC,29602,Annie,Heim,5145 Hines St,,Greenville,SC,29602
1970-06-12 22:29:42,12000000282,32.64,2.91,29.73,Vita,Arnold,8031 Smith Blvd,Ste. A94,Saint Albans,MO,63073,Vita,Arnold,8031 Smith Blvd,Ste. A94,Saint Albans,MO,63073
1970-06-13 03:33:54,12000000283,138.78,0.54,138.24,Steve,Mathews,3777 Tisby St,,Saint Cloud,FL,34772,Steve,Mathews,3777 Tisby St,,Saint Cloud,FL,34772
1970-06-14 00:13:23,12000000284,82.02,0.7,81.32,Carly,Drouillard,272 Mull St,A-16,Prestonsburg,KY,41653,Carly,Drouillard,272 Mull St,A-16,Prestonsburg,KY,41653
1970-06-14 21:19:47,12000000285,112.52,3.4,109.12,Kevin,Erben,1449 Hawley Rd,,Three Rivers,TX,78071,Kevin,Erben,1449 Hawley Rd,,Three Rivers,TX,78071
1970-06-15 17:25:48,12000000286,126.67,4.52,122.15,John,Curtice,731 Lewis St,,Wahpeton,ND,58075,John,Curtice,731 Lewis St,,Wahpeton,ND,58075
1970-06-16 12:17:02,12000000287,129.24,1.23,128.01,Edna,Maisano,9478 Ridlon,,Hooven,OH,45033,Edna,Maisano,9478 Ridlon,,Hooven,OH,45033
1970-06-17 14:07:05,12000000288,30.46,3.58,26.88,Howard,Fadden,8477 Rieser Ave,,San Francisco,CA,94166,Howard,Fadden,8477 Rieser Ave,,San Francisco,CA,94166
1970-06-18 04:47:08,12000000289,75.59,3.54,72.05,Bessie,Clark,9158 Ostrye Blvd,,Banquete,TX,78339,Judy,Parton,2834 Upton Ct,,Silverton,TX,79257
1970-06-19 06:56:16,12000000290,143.46,1.28,142.18,Kathleen,Ford,1134 Sullivan St,Unit 46,Adrian,MI,49221,Kathleen,Ford,1134 Sullivan St,Unit 46,Adrian,MI,49221
1970-06-20 05:59:21,12000000291,114.96,3.82,111.14,George,Cheek,2334 Rothrock St,,Arthur,IA,51431,George,Cheek,2334 Rothrock St,,Arthur,IA,51431
